1406868260025,0.0
1406868260036,0.0
1406868260045,0.0
1406868260055,0.0
1406868260065,0.0
1406868260075,0.0
1406868260086,0.0
1406868260097,0.0
1406868260105,0.0
1406868260115,0.0
1406868260125,0.0
1406868260135,0.0
1406868260145,0.0
1406868260155,0.0
1406868260165,0.0
1406868260175,0.0
1406868260186,0.0
1406868260195,0.0
1406868260206,0.0
1406868260215,0.0
1406868260225,0.0
1406868260236,0.0
1406868260245,0.0
1406868260255,0.0
1406868260265,0.0
1406868260277,0.0
1406868260286,0.0
1406868260295,0.0
1406868260305,0.0
1406868260315,0.0
1406868260325,0.0
1406868260335,0.0
1406868260345,0.0
1406868260355,0.0
1406868260365,0.0
1406868260376,0.0
1406868260386,0.0
1406868260395,0.0
1406868260405,0.0
1406868260415,0.0
1406868260425,0.0
1406868260436,0.0
1406868260445,0.0
1406868260457,0.0
1406868260465,0.0
1406868260475,0.0
1406868260486,0.0
1406868260495,0.0
1406868260505,0.0
1406868260515,0.0
1406868260525,0.0
1406868260536,0.0
1406868260545,0.0
1406868260555,0.0
1406868260565,0.0
1406868260575,0.0
1406868260586,0.0
1406868260595,0.0
1406868260605,0.0
1406868260615,0.0
1406868260625,0.0
1406868260638,0.0
1406868260645,0.0
1406868260655,0.0
1406868260665,0.0
1406868260675,0.0
1406868260686,0.0
1406868260695,0.0
1406868260705,0.0
1406868260715,0.0
1406868260725,0.0
1406868260736,0.0
1406868260745,0.0
1406868260755,0.0
1406868260765,0.0
1406868260775,0.0
1406868260786,0.0
1406868260795,0.0
1406868260805,0.0
1406868260819,0.0
1406868260825,0.0
1406868260836,0.0
1406868260845,0.0
1406868260855,0.0
1406868260865,0.0
1406868260875,0.0
1406868260886,0.0
1406868260895,0.0
1406868260905,0.0
1406868260915,0.0
1406868260925,0.0
1406868260935,0.0
1406868260945,0.0
1406868260957,0.0
1406868260965,0.0
1406868260975,0.0
1406868260986,0.0
1406868260997,0.0
1406868261005,0.0
1406868261015,0.0
1406868261025,0.0
1406868261036,0.0
1406868261045,0.0
1406868261056,0.0
1406868261065,0.0
1406868261075,0.0
1406868261086,0.0
1406868261095,0.0
1406868261105,0.0
1406868261115,0.0
1406868261125,0.0
1406868261136,0.0
1406868261145,0.0
1406868261155,0.0
1406868261165,0.0
1406868261177,0.0
1406868261186,0.0
1406868261195,0.0
1406868261205,0.0
1406868261215,0.0
1406868261225,0.0
1406868261236,0.0
1406868261245,0.0
1406868261255,0.0
1406868261265,0.0
