1406868941905,0.0
1406868941915,0.0
1406868941925,0.0
1406868941936,0.0
1406868941945,0.0
1406868941955,0.0
1406868941965,0.0
1406868941975,0.0
1406868941986,0.0
1406868941995,0.0
1406868942005,0.0
1406868942015,0.0
1406868942025,0.0
1406868942036,0.0
1406868942045,0.0
1406868942057,0.0
1406868942065,0.0
1406868942075,0.0
1406868942086,0.0
1406868942095,0.0
1406868942105,0.0
1406868942115,0.0
1406868942125,0.0
1406868942136,0.0
1406868942145,0.0
1406868942155,0.0
1406868942165,0.0
1406868942175,0.0
1406868942185,0.0
1406868942195,0.0
1406868942205,0.0
1406868942215,0.0
1406868942225,0.0
1406868942238,0.0
1406868942245,0.0
1406868942255,0.0
1406868942267,0.0
1406868942275,0.0
1406868942286,0.0
1406868942295,0.0
1406868942305,0.0
1406868942315,0.0
1406868942325,0.0
1406868942336,0.0
1406868942345,0.0
1406868942355,0.0
1406868942365,0.0
1406868942375,0.0
1406868942386,0.0
1406868942395,0.0
1406868942405,0.0
1406868942417,0.0
1406868942425,0.0
1406868942436,0.0
1406868942445,0.0
1406868942455,0.0
1406868942465,0.0
1406868942475,0.0
1406868942486,0.0
1406868942496,0.0
1406868942505,0.0
1406868942515,0.0
1406868942525,0.0
1406868942536,0.0
1406868942545,0.0
1406868942555,0.0
1406868942565,0.0
1406868942575,0.0
1406868942586,0.0
1406868942597,0.0
1406868942605,0.0
1406868942615,0.0
1406868942625,0.0
1406868942636,0.0
1406868942645,0.0
1406868942655,0.0
1406868942665,0.0
1406868942675,0.0
1406868942686,0.0
1406868942695,0.0
1406868942705,0.0
1406868942715,0.0
1406868942725,0.0
1406868942736,0.0
1406868942745,0.0
1406868942755,0.0
1406868942765,0.0
1406868942777,0.0
1406868942786,0.0
1406868942795,0.0
1406868942805,0.0
1406868942815,0.0
1406868942825,0.0
1406868942836,0.0
1406868942845,0.0
1406868942855,0.0
1406868942865,0.0
1406868942875,0.0
1406868942886,0.0
1406868942895,0.0
1406868942905,0.0
1406868942915,0.0
1406868942925,0.0
1406868942936,0.0
1406868942945,0.0
1406868942957,0.0
1406868942965,0.0
