1406868949865,0.0
1406868949875,0.0
1406868949886,0.0
1406868949895,0.0
1406868949905,0.0
1406868949915,0.0
1406868949925,0.0
1406868949936,0.0
1406868949945,0.0
1406868949955,0.0
1406868949965,0.0
1406868949977,0.0
1406868949986,0.0
1406868949995,0.0
1406868950005,0.0
1406868950015,0.0
1406868950025,0.0
1406868950036,0.0
1406868950045,0.0
1406868950055,0.0
1406868950065,0.0
1406868950075,0.0
1406868950085,0.0
1406868950095,0.0
1406868950105,0.0
1406868950115,0.0
1406868950125,0.0
1406868950136,0.0
1406868950146,0.0
1406868950157,0.0
1406868950165,0.0
1406868950175,0.0
1406868950186,0.0
1406868950195,0.0
1406868950205,0.0
1406868950215,0.0
1406868950225,0.0
1406868950236,0.0
1406868950245,0.0
1406868950255,0.0
1406868950265,0.0
1406868950275,0.0
1406868950286,0.0
1406868950295,0.0
1406868950305,0.0
1406868950315,0.0
1406868950325,0.0
1406868950338,0.0
1406868950345,0.0
1406868950355,0.0
1406868950365,0.0
1406868950375,0.0
1406868950386,0.0
1406868950395,0.0
1406868950405,0.0
1406868950415,0.0
1406868950425,0.0
1406868950436,0.0
1406868950445,0.0
1406868950455,0.0
1406868950465,0.0
1406868950475,0.0
1406868950486,0.0
1406868950495,0.0
1406868950505,0.0
1406868950517,0.0
1406868950525,0.0
1406868950536,0.0
1406868950545,0.0
1406868950555,0.0
1406868950565,0.0
1406868950575,0.0
1406868950586,0.0
1406868950595,0.0
1406868950605,0.0
1406868950615,0.0
1406868950625,0.0
1406868950636,0.0
1406868950645,0.0
1406868950655,0.0
1406868950665,0.0
1406868950675,0.0
1406868950686,0.0
1406868950697,0.0
1406868950705,0.0
